HP_0000001	false
HP_0009454	HP_0100909
HP_0011110	HP_0100765
HP_0003137	HP_0003355
HP_0003137	HP_0010907
HP_0003762	HP_0000130
HP_0001138	HP_0000587
HP_0012142	HP_0002894
HP_0011155	HP_0011154
HP_0002868	HP_0011867
HP_0002605	HP_0001392
HP_0010025	HP_0009171
HP_0010025	HP_0009696
HP_0010025	HP_0010014
HP_0010025	HP_0010278
HP_0002657	HP_0002652
HP_0009848	HP_0009772
HP_0009848	HP_0100916
HP_0011080	HP_0006482
HP_0011080	HP_0011076
HP_0005165	HP_0003115
HP_0000081	HP_0000073
HP_0000081	HP_0004742
HP_0003837	HP_0011986
HP_0100738	HP_0000708
HP_0011584	HP_0001683
HP_0001073	HP_0001075
HP_0005942	HP_0006530
HP_0010084	HP_0010053
HP_0010084	HP_0010066
HP_0010084	HP_0010193
HP_0100234	HP_0100087
HP_0100234	HP_0100099
HP_0011789	HP_0002926
HP_0005817	HP_0001830
HP_0005187	HP_0001367
HP_0100112	HP_0100045
HP_0100112	HP_0100089
HP_0100865	HP_0003174
HP_0009782	HP_0001468
HP_0011204	HP_0010845
HP_0007545	HP_0000972
HP_0009985	HP_0004213
HP_0009985	HP_0009997
HP_0000935	HP_0011314
HP_0000935	HP_0100039
HP_0100732	HP_0012090
HP_0001507	HP_0000118
HP_0009295	HP_0005819
HP_0009295	HP_0009280
HP_0009295	HP_0009299
HP_0010385	HP_0010175
HP_0010385	HP_0010342
HP_0010515	HP_0000777
HP_0002580	HP_0002242
HP_0009487	HP_0001193
HP_0003575	HP_0010931
HP_0005790	HP_0003778
HP_0010817	HP_0010815
HP_0002926	HP_0000820
HP_0009059	HP_0009125
HP_0005780	HP_0001032
HP_0004222	HP_0009198
HP_0004222	HP_0009384
HP_0004222	HP_0010248
HP_0100262	HP_0100240
HP_0010122	HP_0010056
HP_0010122	HP_0010171
HP_0007705	HP_0000481
HP_0001480	HP_0001000
HP_0008071	HP_0100603
HP_0001271	HP_0009830
HP_0006502	HP_0001191
HP_0006502	HP_0005927
HP_0005458	HP_0011328
HP_0001951	HP_0004364
HP_0001547	HP_0000765
HP_0005390	HP_0002719
HP_0007087	HP_0004305
HP_0010034	HP_0009660
HP_0010034	HP_0010026
HP_0010034	HP_0010049
HP_0002764	HP_0002832
HP_0002764	HP_0100593
HP_0008773	HP_0008609
HP_0008773	HP_0008771
HP_0005520	HP_0005521
HP_0008360	HP_0003075
HP_0005039	HP_0002762
HP_0004226	HP_0004214
HP_0004226	HP_0004225
HP_0004226	HP_0009838
HP_0100838	HP_0002722
HP_0100838	HP_0005406
HP_0003729	HP_0002743
HP_0100441	HP_0010373
HP_0007851	HP_0001103
HP_0005537	HP_0011876
HP_0001400	HP_0002721
HP_0001400	HP_0100523
HP_0009318	HP_0004150
HP_0009318	HP_0006265
HP_0009958	HP_0004150
HP_0009958	HP_0006159
HP_0011177	HP_0011176
HP_0002810	HP_0000944
HP_0000642	HP_0007641
HP_0100597	HP_0005288
HP_0011606	HP_0001669
HP_0007958	HP_0000648
HP_0007958	HP_0001293
HP_0008197	HP_0008373
HP_0100205	HP_0100080
HP_0100205	HP_0100097
HP_0003743	HP_0000005
HP_0007556	HP_0000962
HP_0000014	HP_0010936
HP_0008399	HP_0000962
HP_0008399	HP_0100803
HP_0009645	HP_0009617
HP_0009645	HP_0009654
HP_0009645	HP_0009839
HP_0009526	HP_0009490
HP_0009526	HP_0009501
HP_0009526	HP_0010270
HP_0009031	HP_0001436
HP_0002074	HP_0011813
HP_0004348	HP_0003330
HP_0010747	HP_0000534
HP_0010544	HP_0000639
HP_0004375	HP_0000707
HP_0004375	HP_0011793
HP_0005532	HP_0001972
HP_0001679	HP_0011004
HP_0003297	HP_0003355
HP_0003297	HP_0010908
HP_0010432	HP_0010413
HP_0010432	HP_0010430
HP_0010432	HP_0010645
HP_0004804	HP_0001878
HP_0100805	HP_0000869
HP_0011811	HP_0011730
HP_0000131	HP_0010784
HP_0000417	HP_0005105
HP_0010974	HP_0001881
HP_0002708	HP_0000174
HP_0001945	HP_0004370
HP_0010744	HP_0001964
HP_0004681	HP_0001869
HP_0009962	HP_0009357
HP_0009962	HP_0009883
HP_0009962	HP_0009959
HP_0100039	HP_0003103
HP_0004440	HP_0001363
HP_0002778	HP_0005607
HP_0003345	HP_0011976
HP_0001004	HP_0000969
HP_0009536	HP_0006264
HP_0009536	HP_0009381
HP_0000341	HP_0000290
HP_0009773	HP_0005918
HP_0005659	HP_0002943
HP_0001674	HP_0006695
HP_0000216	HP_0000187
HP_0010595	HP_0010593
HP_0009167	HP_0009198
HP_0009167	HP_0009387
HP_0009167	HP_0010251
HP_0009258	HP_0009249
HP_0009258	HP_0009401
HP_0009258	HP_0010254
HP_0100270	HP_0001155
HP_0100270	HP_0001760
HP_0009776	HP_0009380
HP_0009776	HP_0010760
HP_0006234	HP_0001850
HP_0006234	HP_0009134
HP_0011171	HP_0002373
HP_0007733	HP_0000534
HP_0001341	HP_0007319
HP_0009910	HP_0004452
HP_0001445	HP_0001469
HP_0011015	HP_0011014
HP_0009128	HP_0009127
HP_0001627	HP_0001626
HP_0100672	HP_0000142
HP_0100672	HP_0100823
HP_0008065	HP_0011355
HP_0006643	HP_0011863
HP_0011003	HP_0000545
HP_0100335	HP_0000204
HP_0002056	HP_0000290
HP_0004288	HP_0005924
HP_0004288	HP_0010584
HP_0004344	HP_0004343
HP_0004397	HP_0004378
HP_0002289	HP_0001596
HP_0002822	HP_0003366
HP_0008711	HP_0008775
HP_0100863	HP_0009108
HP_0001838	HP_0008365
HP_0009192	HP_0009150
HP_0009192	HP_0009376
HP_0011304	HP_0009602
HP_0011304	HP_0009768
HP_0011753	HP_0011751
HP_0000933	HP_0007109
HP_0000933	HP_0007291
HP_0004966	HP_0003207
HP_0100551	HP_0002778
HP_0100551	HP_0100552
HP_0004264	HP_0001191
HP_0007293	HP_0005765
HP_0005484	HP_0000252
HP_0010813	HP_0010721
HP_0005042	HP_0003025
HP_0002642	HP_0002624
HP_0002642	HP_0004947
HP_0008182	HP_0000849
HP_0006541	HP_0006536
HP_0100434	HP_0010361
HP_0012048	HP_0012179
HP_0006279	HP_0006476
HP_0007069	HP_0007030
HP_0009403	HP_0009174
HP_0009403	HP_0010238
HP_0004719	HP_0012210
HP_0003614	HP_0003110
HP_0009973	HP_0009972
HP_0009973	HP_0009998
HP_0007392	HP_0008067
HP_0007392	HP_0100678
HP_0010767	HP_0005107
HP_0100375	HP_0010203
HP_0100375	HP_0010331
HP_0100375	HP_0010359
HP_0100375	HP_0010370
HP_0011967	HP_0010836
HP_0009502	HP_0009488
HP_0009502	HP_0009499
HP_0009502	HP_0010246
HP_0011632	HP_0011628
HP_0008063	HP_0000517
HP_0008063	HP_0008062
HP_0001050	HP_0001005
HP_0000234	HP_0000152
HP_0011249	HP_0009896
HP_0011453	HP_0004452
HP_0000777	HP_0100763
HP_0100785	HP_0002360
HP_0005307	HP_0001278
HP_0010100	HP_0010066
HP_0009715	HP_0009714
HP_0011095	HP_0000692
HP_0001574	HP_0000118
HP_0000911	HP_0011912
HP_0007448	HP_0000962
HP_0007448	HP_0000969
HP_0000575	HP_0001123
HP_0005316	HP_0004930
HP_0009612	HP_0009617
HP_0009612	HP_0009883
HP_0009612	HP_0009942
HP_0011516	HP_0007803
HP_0100798	HP_0001231
HP_0100798	HP_0002164
HP_0002304	HP_0002374
HP_0011986	HP_0011849
HP_0002848	HP_0004313
HP_0001695	HP_0011675
HP_0005828	HP_0002113
HP_0100758	HP_0001939
HP_0001284	HP_0001315
HP_0010521	HP_0001288
HP_0010521	HP_0002186
HP_0100402	HP_0010379
HP_0100402	HP_0010381
HP_0000748	HP_0000719
HP_0009381	HP_0006265
HP_0009381	HP_0011927
HP_0100896	HP_0100743
HP_0100896	HP_0200008
HP_0000799	HP_0012210
HP_0010749	HP_0100540
HP_0100742	HP_0002597
HP_0100742	HP_0011793
HP_0011207	HP_0010845
HP_0100647	HP_0011784
HP_0001376	HP_0011729
HP_0006906	HP_0002514
HP_0007932	HP_0011499
HP_0009356	HP_0009333
HP_0009356	HP_0009420
HP_0009356	HP_0010278
HP_0009197	HP_0009153
HP_0009197	HP_0009383
HP_0009197	HP_0010269
HP_0100641	HP_0100631
HP_0012133	HP_0012131
HP_0007412	HP_0001034
HP_0010966	HP_0004359
HP_0007873	HP_0008048
HP_0000059	HP_0000066
HP_0100517	HP_0000795
HP_0100517	HP_0010786
HP_0010280	HP_0011830
HP_0001854	HP_0001760
HP_0001854	HP_0001997
HP_0011288	HP_0011195
HP_0006555	HP_0001397
HP_0010274	HP_0010234
HP_0010274	HP_0010245
HP_0010274	HP_0100917
HP_0010632	HP_0000458
HP_0011622	HP_0001629
HP_0008708	HP_0000036
HP_0200022	HP_0007376
HP_0200022	HP_0100835
HP_0003362	HP_0010980
HP_0011381	HP_0011380
HP_0010219	HP_0001760
HP_0005873	HP_0001841
HP_0002443	HP_0010662
HP_0003219	HP_0003215
HP_0012003	HP_0012002
HP_0010669	HP_0010668
HP_0007374	HP_0002339
HP_0007374	HP_0007367
HP_0010075	HP_0001449
HP_0010075	HP_0010054
HP_0010075	HP_0010066
HP_0010075	HP_0010211
HP_0003467	HP_0003413
HP_0006716	HP_0002672
HP_0006716	HP_0100834
HP_0010357	HP_0010183
HP_0010357	HP_0010324
HP_0010176	HP_0010161
HP_0005767	HP_0010621
HP_0002263	HP_0011339
HP_0010113	HP_0010056
HP_0010113	HP_0010162
HP_0009485	HP_0009484
HP_0011268	HP_0009913
HP_0007840	HP_0000527
HP_0008320	HP_0003540
HP_0011708	HP_0011706
HP_0010516	HP_0000777
HP_0009372	HP_0009370
HP_0004334	HP_0008065
HP_0001849	HP_0010760
HP_0001849	HP_0012165
HP_0001264	HP_0001257
HP_0003871	HP_0003063
HP_0011780	HP_0008188
HP_0009460	HP_0009318
HP_0009460	HP_0009380
HP_0009429	HP_0009421
HP_0009429	HP_0009460
HP_0009429	HP_0009881
HP_0007343	HP_0002060
HP_0005313	HP_0011004
HP_0009432	HP_0004172
HP_0009432	HP_0009442
HP_0009432	HP_0009846
HP_0008683	HP_0000065
HP_0009716	HP_0002118
HP_0009716	HP_0009731
HP_0004568	HP_0003312
HP_0004812	HP_0006721
HP_0002932	HP_0004354
HP_0006619	HP_0000772
HP_0006619	HP_0010766
HP_0200058	HP_0100242
HP_0011364	HP_0011358
HP_0011839	HP_0002843
HP_0009659	HP_0009601
HP_0009659	HP_0009658
HP_0004737	HP_0000096
HP_0010812	HP_0010293
HP_0002613	HP_0001080
HP_0012237	HP_0010996
HP_0010578	HP_0005930
HP_0006127	HP_0009834
HP_0009940	HP_0000277
HP_0002219	HP_0000998
HP_0004947	HP_0100026
HP_0006641	HP_0000772
HP_0002043	HP_0010450
HP_0100803	HP_0001597
HP_0100803	HP_0011356
HP_0001508	HP_0004325
HP_0003805	HP_0004303
HP_0011087	HP_0011063
HP_0007843	HP_0008046
HP_0006934	HP_0000639
HP_0009695	HP_0009599
HP_0009695	HP_0010237
HP_0002245	HP_0001549
HP_0000722	HP_0000708
HP_0012170	HP_0012169
HP_0001714	HP_0001713
HP_0008608	HP_0000356
HP_0009058	HP_0004303
HP_0003141	HP_0010980
HP_0100885	HP_0001015
HP_0006157	HP_0010490
HP_0005178	HP_0001709
HP_0007480	HP_0000966
HP_0006346	HP_0011063
HP_0010878	HP_0000476
HP_0010878	HP_0010880
HP_0100530	HP_0001939
HP_0011130	HP_0012210
HP_0100437	HP_0010205
HP_0100437	HP_0010361
HP_0000690	HP_0006485
HP_0008272	HP_0000124
HP_0011581	HP_0001711
HP_0007263	HP_0001272
HP_0005281	HP_0000422
HP_0000945	HP_0003015
HP_0003812	HP_0000004
HP_0003270	HP_0011458
HP_0002465	HP_0002167
HP_0002655	HP_0002652
HP_0003460	HP_0002720
HP_0004031	HP_0004027
HP_0011676	HP_0001636
HP_0100202	HP_0100077
HP_0100202	HP_0100097
HP_0008165	HP_0005403
HP_0004871	HP_0100589
HP_0008263	HP_0002926
HP_0002633	HP_0002597
HP_0004325	HP_0004323
HP_0001065	HP_0004334
HP_0001065	HP_0100679
HP_0100733	HP_0011766
HP_0100733	HP_0100568
HP_0006637	HP_0000766
HP_0006637	HP_0010766
HP_0008223	HP_0000821
HP_0008414	HP_0008454
HP_0002921	HP_0002011
HP_0001217	HP_0011297
HP_0009756	HP_0001059
HP_0200059	HP_0200058
HP_0007280	HP_0007269
HP_0012230	HP_0000541
HP_0011809	HP_0002486
HP_0009343	HP_0009332
HP_0009343	HP_0009418
HP_0009343	HP_0010254
HP_0007016	HP_0007365
HP_0008453	HP_0002751
HP_0004024	HP_0004023
HP_0010953	HP_0000238
HP_0004864	HP_0001924
HP_0000376	HP_0011373
HP_0008542	HP_0000365
HP_0010534	HP_0002354
HP_0009611	HP_0009612
HP_0009611	HP_0009944
HP_0009611	HP_0010004
HP_0004992	HP_0001373
HP_0003490	HP_0004357
HP_0003490	HP_0004359
HP_0002867	HP_0003272
HP_0009533	HP_0009497
HP_0009533	HP_0009501
HP_0009533	HP_0010277
HP_0100894	HP_0100892
HP_0009178	HP_0004218
HP_0009178	HP_0004219
HP_0009178	HP_0009849
HP_0002589	HP_0011024
HP_0009741	HP_0012210
HP_0008066	HP_0011121
HP_0000381	HP_0008628
HP_0001089	HP_0000525
HP_0005890	HP_0004437
HP_0007566	HP_0005882
HP_0009306	HP_0009282
HP_0009306	HP_0009407
HP_0009306	HP_0009875
HP_0010674	HP_0000925
HP_0002896	HP_0001392
HP_0002896	HP_0007378
HP_0000660	HP_0000479
HP_0001989	HP_0001558
HP_0002711	HP_0000221
HP_0002138	HP_0002170
HP_0011482	HP_0000614
HP_0008800	HP_0001376
HP_0008800	HP_0002644
HP_0003738	HP_0003326
HP_0011099	HP_0001257
HP_0100809	HP_0001965
HP_0012191	HP_0002665
HP_0011498	HP_0000526
HP_0009270	HP_0009248
HP_0009270	HP_0009402
HP_0009270	HP_0010277
HP_0010710	HP_0006101
HP_0009624	HP_0009600
HP_0003915	HP_0003851
HP_0003915	HP_0003907
HP_0002528	HP_0002060
HP_0001327	HP_0002123
HP_0010731	HP_0011229
HP_0100467	HP_0010190
HP_0100467	HP_0010364
HP_0100467	HP_0100940
HP_0004021	HP_0003851
HP_0004021	HP_0004015
HP_0008583	HP_0008577
HP_0010993	HP_0002060
HP_0100080	HP_0010165
HP_0100080	HP_0010341
HP_0100799	HP_0000370
HP_0010388	HP_0010178
HP_0010388	HP_0010342
HP_0010388	HP_0100929
HP_0000806	HP_0000114
HP_0009539	HP_0009537
HP_0011232	HP_0000315
HP_0011047	HP_0006355
HP_0100319	HP_0100314
HP_0100827	HP_0004332
HP_0009494	HP_0006263
HP_0009494	HP_0010234
HP_0009494	HP_0100918
HP_0006520	HP_0005952
HP_0010204	HP_0010174
HP_0010204	HP_0010184
HP_0007362	HP_0002363
HP_0007362	HP_0002977
HP_0011377	HP_0011376
HP_0004768	HP_0000599
HP_0004768	HP_0002209
HP_0002495	HP_0003474
HP_0100124	HP_0100046
HP_0100124	HP_0100090
HP_0007937	HP_0000546
HP_0001780	HP_0001760
HP_0001780	HP_0011297
HP_0009139	HP_0002797
HP_0009139	HP_0002814
HP_0011462	HP_0003581
HP_0007971	HP_0010920
HP_0005572	HP_0011036
HP_0003185	HP_0002867
HP_0003185	HP_0005107
HP_0011520	HP_0000642
HP_0011520	HP_0011519
HP_0000048	HP_0000045
HP_0005479	HP_0004313
HP_0009704	HP_0012229
HP_0100653	HP_0000587
HP_0004220	HP_0005819
HP_0004220	HP_0009161
HP_0004220	HP_0009237
HP_0010393	HP_0010183
HP_0010393	HP_0010342
HP_0100474	HP_0010377
HP_0010401	HP_0010353
HP_0010401	HP_0010358
HP_0004891	HP_0002205
HP_0003891	HP_0003063
HP_0003891	HP_0003839
HP_0010549	HP_0007256
HP_0002439	HP_0000726
HP_0002024	HP_0002242
HP_0009307	HP_0009283
HP_0009307	HP_0009406
HP_0009307	HP_0009848
HP_0009307	HP_0100906
HP_0010389	HP_0010179
HP_0010389	HP_0010342
HP_0010389	HP_0100235
HP_0006919	HP_0100851
HP_0005676	HP_0001162
HP_0003609	HP_0003651
HP_0006390	HP_0002982
HP_0004752	HP_0011709
HP_0005793	HP_0001857
HP_0009946	HP_0004100
HP_0009946	HP_0006159
HP_0011382	HP_0011380
HP_0010267	HP_0010238
HP_0010267	HP_0010244
HP_0010297	HP_0000157
HP_0003491	HP_0011866
HP_0002808	HP_0010674
HP_0100619	HP_0010788
HP_0003279	HP_0003272
HP_0000605	HP_0000597
HP_0009466	HP_0004097
HP_0009466	HP_0009485
HP_0002548	HP_0001300
HP_0001370	HP_0001369
HP_0100153	HP_0100062
HP_0100153	HP_0100092
HP_0008186	HP_0011732
HP_0005950	HP_0008750
HP_0003715	HP_0003198
HP_0009574	HP_0009543
HP_0009574	HP_0009545
HP_0009574	HP_0009849
HP_0009615	HP_0009609
HP_0009615	HP_0009943
HP_0009615	HP_0010000
HP_0011440	HP_0003201
HP_0000499	HP_0000492
HP_0000499	HP_0001595
HP_0003119	HP_0001939
HP_0000707	HP_0000118
HP_0001615	HP_0001609
HP_0006261	HP_0005918
HP_0008802	HP_0003368
HP_0008802	HP_0009108
HP_0008716	HP_0004320
HP_0008716	HP_0010480
HP_0008062	HP_0004328
HP_0008062	HP_0008056
HP_0007499	HP_0002718
HP_0010557	HP_0004097
HP_0001105	HP_0000479
HP_0010190	HP_0010178
HP_0010190	HP_0100948
HP_0006755	HP_0008069
HP_0006755	HP_0100243
HP_0000520	HP_0100886
HP_0005943	HP_0002093
HP_0008244	HP_0000835
HP_0002168	HP_0002167
HP_0006959	HP_0007269
HP_0009109	HP_0000775
HP_0003053	HP_0005930
HP_0004846	HP_0011890
HP_0100819	HP_0002242
HP_0007432	HP_0200034
HP_0009887	HP_0001595
HP_0012239	HP_0010876
HP_0007033	HP_0001317
HP_0001522	HP_0011420
HP_0011006	HP_0000464
HP_0011006	HP_0003011
HP_0100142	HP_0100062
HP_0100142	HP_0100091
HP_0002761	HP_0001382
HP_0009792	HP_0002898
HP_0009792	HP_0100728
HP_0004017	HP_0003986
HP_0004017	HP_0004015
HP_0010721	HP_0011361
HP_0010474	HP_0000014
HP_0009265	HP_0009248
HP_0009265	HP_0009397
HP_0009265	HP_0010272
HP_0004443	HP_0001363
HP_0000891	HP_0000772
HP_0003208	HP_0003204
HP_0007881	HP_0011493
HP_0006429	HP_0003367
HP_0005609	HP_0005264
HP_0012070	HP_0008155
HP_0010397	HP_0010205
HP_0010397	HP_0010349
HP_0010397	HP_0010358
HP_0100717	HP_0011061
HP_0004633	HP_0002942
HP_0010538	HP_0002679
HP_0005130	HP_0001635
HP_0005222	HP_0002242
HP_0006695	HP_0001671
HP_0009689	HP_0009599
HP_0009689	HP_0010231
HP_0005416	HP_0004431
HP_0010640	HP_0000366
HP_0002719	HP_0010978
HP_0007989	HP_0001147
HP_0000813	HP_0000130
HP_0100617	HP_0010788
HP_0100617	HP_0100620
HP_0006463	HP_0002748
HP_0006463	HP_0002814
HP_0009290	HP_0009280
HP_0009290	HP_0009289
HP_0009290	HP_0009882
HP_0002510	HP_0001257
HP_0011923	HP_0008972
HP_0002141	HP_0001288
HP_0100705	HP_0007319
HP_0008112	HP_0008366
HP_0011508	HP_0001103
HP_0011508	HP_0011958
HP_0010131	HP_0010117
HP_0010131	HP_0010126
HP_0100737	HP_0000174
HP_0008820	HP_0005003
HP_0008820	HP_0009107
HP_0008963	HP_0009053
HP_0003038	HP_0003026
HP_0003038	HP_0006492
HP_0002246	HP_0002244
HP_0000114	HP_0000091
HP_0009226	HP_0009192
HP_0009226	HP_0009237
HP_0009226	HP_0010241
HP_0011244	HP_0009738
HP_0011273	HP_0001877
HP_0005486	HP_0011328
HP_0100797	HP_0002164
HP_0100797	HP_0008388
HP_0003940	HP_0002758
HP_0003940	HP_0009811
HP_0011725	HP_0001692
HP_0100455	HP_0010363
HP_0003924	HP_0003907
HP_0006378	HP_0003045
HP_0006378	HP_0009139
HP_0001653	HP_0001633
HP_0010201	HP_0010180
HP_0010201	HP_0010183
HP_0009543	HP_0009541
HP_0010430	HP_0010325
HP_0010430	HP_0010347
HP_0010430	HP_0010745
HP_0012178	HP_0012177
HP_0008133	HP_0001832
HP_0002858	HP_0100835
HP_0001676	HP_0001675
HP_0006268	HP_0001744
HP_0004451	HP_0000383
HP_0011797	HP_0006766
HP_0100345	HP_0010326
HP_0004941	HP_0001409
HP_0009382	HP_0009152
HP_0009382	HP_0010228
HP_0010434	HP_0010404
HP_0010434	HP_0010430
HP_0010434	HP_0100388
HP_0006264	HP_0004100
HP_0006264	HP_0006265
HP_0009402	HP_0009174
HP_0009402	HP_0010237
HP_0010820	HP_0011153
HP_0011620	HP_0001438
HP_0011949	HP_0011948
HP_0000346	HP_0000205
HP_0100170	HP_0100067
HP_0100170	HP_0100094
HP_0004281	HP_0004054
HP_0006099	HP_0011911
HP_0009468	HP_0004097
HP_0009468	HP_0004100
HP_0009098	HP_0002728
HP_0005725	HP_0001199
HP_0000938	HP_0004349
HP_0006767	HP_0002893
HP_0001537	HP_0001551
HP_0001537	HP_0004299
HP_0001901	HP_0001877
HP_0005376	HP_0005420
HP_0000395	HP_0009738
HP_0009252	HP_0009249
HP_0009252	HP_0009395
HP_0009252	HP_0010248
HP_0100196	HP_0100071
HP_0100196	HP_0100096
HP_0011467	HP_0011466
HP_0004057	HP_0005922
HP_0003741	HP_0003560
HP_0011261	HP_0011039
HP_0001388	HP_0001382
HP_0001122	HP_0000610
HP_0001122	HP_0008055
HP_0001122	HP_0008057
HP_0100950	HP_0003287
HP_0100950	HP_0010964
HP_0006209	HP_0006262
HP_0008733	HP_0000035
HP_0001300	HP_0002071
HP_0012111	HP_0003117
HP_0012273	HP_0005344
HP_0004573	HP_0008422
HP_0009404	HP_0009172
HP_0009404	HP_0009768
HP_0012169	HP_0100716
HP_0005523	HP_0001909
HP_0012114	HP_0010784
HP_0007799	HP_0000502
HP_0005063	HP_0010582
HP_0005063	HP_0100168
HP_0008326	HP_0004340
HP_0007597	HP_0000982
HP_0008347	HP_0008972
HP_0010585	HP_0005930
HP_0000820	HP_0000818
HP_0000706	HP_0006292
HP_0008417	HP_0008515
HP_0012233	HP_0011805
HP_0100889	HP_0001080
HP_0011952	HP_0011951
HP_0002756	HP_0002659
HP_0005465	HP_0004493
HP_0005465	HP_0011821
HP_0011239	HP_0011243
HP_0001761	HP_0001760
HP_0003528	HP_0100530
HP_0012064	HP_0012062
HP_0001975	HP_0011878
HP_0007835	HP_0200005
HP_0100018	HP_0010920
HP_0002126	HP_0002536
HP_0004928	HP_0004950
HP_0009780	HP_0003796
HP_0000738	HP_0000708
HP_0010289	HP_0006477
HP_0004528	HP_0001006
HP_0003537	HP_0004369
HP_0100566	HP_0100561
HP_0006673	HP_0001635
HP_0000294	HP_0000599
HP_0006012	HP_0005916
HP_0007863	HP_0000479
HP_0012263	HP_0012262
HP_0002666	HP_0100634
HP_0009719	HP_0001010
HP_0009719	HP_0011355
HP_0010794	HP_0001328
HP_0007756	HP_0000594
HP_0006449	HP_0010597
HP_0100301	HP_0100303
HP_0001562	HP_0001560
HP_0001878	HP_0011895
HP_0011996	HP_0010990
HP_0012029	HP_0000818
HP_0100831	HP_0100508
HP_0000175	HP_0000202
HP_0000175	HP_0100737
HP_0000135	HP_0000080
HP_0000135	HP_0008373
HP_0000050	HP_0000032
HP_0000050	HP_0003241
HP_0000809	HP_0000079
HP_0001361	HP_0000639
HP_0007590	HP_0004476
HP_0005575	HP_0012211
HP_0002723	HP_0010977
HP_0010001	HP_0009883
HP_0010001	HP_0009998
HP_0008568	HP_0007670
HP_0000268	HP_0002648
HP_0002632	HP_0002615
HP_0005720	HP_0010049
HP_0005261	HP_0001367
HP_0005261	HP_0011029
HP_0009296	HP_0009283
HP_0009296	HP_0009405
HP_0009296	HP_0009845
HP_0005363	HP_0002721
HP_0010046	HP_0010045
HP_0010046	HP_0010048
HP_0010871	HP_0010831
HP_0009410	HP_0009320
HP_0009410	HP_0010228
HP_0002625	HP_0004936
HP_0003863	HP_0003063
HP_0000852	HP_0011767
HP_0009456	HP_0009358
HP_0009456	HP_0009446
HP_0009456	HP_0009858
HP_0100156	HP_0100065
HP_0100156	HP_0100092
HP_0006642	HP_0011863
HP_0009854	HP_0009770
HP_0009854	HP_0009834
HP_0001495	HP_0001191
HP_0001495	HP_0002797
HP_0100344	HP_0010326
HP_0009767	HP_0005918
HP_0000466	HP_0005986
HP_0006551	HP_0006521
HP_0009993	HP_0009986
HP_0009993	HP_0009990
HP_0009993	HP_0010000
HP_0010461	HP_0012243
HP_0005170	HP_0001709
HP_0001799	HP_0002164
HP_0002842	HP_0005420
HP_0010261	HP_0010232
HP_0010261	HP_0010244
HP_0009028	HP_0009127
HP_0010134	HP_0010120
HP_0010134	HP_0010126
HP_0005315	HP_0004950
HP_0008986	HP_0010315
HP_0007760	HP_0007856
HP_0000141	HP_0000140
HP_0010435	HP_0010404
HP_0010435	HP_0010431
HP_0007856	HP_0007759
HP_0000457	HP_0005105
HP_0009941	HP_0011338
HP_0001817	HP_0001798
HP_0001817	HP_0008384
HP_0006290	HP_0011063
HP_0009743	HP_0008496
HP_0003883	HP_0003063
HP_0004570	HP_0003312
HP_0004771	HP_0002216
HP_0001560	HP_0001197
HP_0011408	HP_0001511
HP_0009327	HP_0009334
HP_0009327	HP_0009416
HP_0009327	HP_0010263
HP_0001369	HP_0001367
HP_0009513	HP_0009488
HP_0009513	HP_0009500
HP_0009513	HP_0010257
HP_0001673	HP_0001675
HP_0007159	HP_0004372
HP_0004900	HP_0003128
HP_0010404	HP_0010194
HP_0010404	HP_0010325
HP_0010404	HP_0010347
HP_0010404	HP_0010357
HP_0007961	HP_0007894
HP_0008271	HP_0002763
HP_0007559	HP_0008064
HP_0004042	HP_0003850
HP_0004042	HP_0004039
HP_0007758	HP_0000505
HP_0002007	HP_0000290
HP_0002007	HP_0011218
HP_0000118	HP_0000001
HP_0011970	HP_0011034
HP_0010350	HP_0010176
HP_0010350	HP_0010324
HP_0001477	HP_0000496
HP_0002270	HP_0000707
HP_0012283	HP_0010590
HP_0003577	HP_0011007
HP_0004899	HP_0004925
HP_0002202	HP_0002103
HP_0008155	HP_0003541
HP_0008155	HP_0011020
HP_0002583	HP_0002037
HP_0002583	HP_0002250
HP_0009442	HP_0004095
HP_0009442	HP_0009316
HP_0009442	HP_0009770
HP_0002780	HP_0002109
HP_0008598	HP_0000405
HP_0006946	HP_0011450
HP_0011311	HP_0010490
HP_0011089	HP_0006482
HP_0100058	HP_0010165
HP_0100058	HP_0010329
HP_0011337	HP_0000153
HP_0004909	HP_0001960
HP_0006254	HP_0010876
HP_0010836	HP_0011030
HP_0010933	HP_0004352
HP_0007408	HP_0005386
HP_0007617	HP_0001000
HP_0005156	HP_0005120
HP_0002093	HP_0002088
HP_0002093	HP_0002795
HP_0006470	HP_0006504
HP_0011975	HP_0000365
HP_0008303	HP_0011441
HP_0008988	HP_0001445
HP_0008988	HP_0001471
HP_0000803	HP_0000107
HP_0100848	HP_0000032
HP_0100848	HP_0010787
HP_0004034	HP_0004032
HP_0001102	HP_0000479
HP_0006633	HP_0011912
HP_0100077	HP_0010162
HP_0100077	HP_0010341
HP_0009970	HP_0009961
HP_0009970	HP_0009964
HP_0009970	HP_0010003
HP_0100123	HP_0100045
HP_0100123	HP_0100090
HP_0011726	HP_0010948
HP_0004283	HP_0100871
HP_0009733	HP_0100705
HP_0009733	HP_0100836
HP_0007704	HP_0000496
HP_0010952	HP_0002119
HP_0010952	HP_0011425
HP_0007734	HP_0011482
HP_0006028	HP_0003021
HP_0009686	HP_0009599
